,Time,Event,Part,Process,Machine
10194,76156.4277110375,Routing Finish,Source_jobtype1_1275,M1,
10195,76160.5250738719,Part Created,Source_jobtype1_1276,Source_jobtype1,
10196,76160.5250738719,Routing Start,Source_jobtype1_1276,Source_jobtype1,
10197,76160.5250738719,Routing Finish,Source_jobtype1_1276,M1,
10198,76174.17480965171,Ops1-1 Finish,Source_jobtype1_1273,M1,
10199,76174.17480965171,Routing Start,Source_jobtype1_1273,M1,
10200,76174.17480965171,Part Completed,Source_jobtype1_1273,Sink,
10201,76174.17480965171,Part transferred,Source_jobtype1_1274,M1,
10202,76174.17480965171,Ops1-1 Start,Source_jobtype1_1274,M1,
10203,76180.05760489561,Ops1-1 Finish,Source_jobtype1_1274,M1,
10204,76180.05760489561,Routing Start,Source_jobtype1_1274,M1,
10205,76180.05760489561,Part Completed,Source_jobtype1_1274,Sink,
10206,76180.05760489561,Part transferred,Source_jobtype1_1275,M1,
10207,76180.05760489561,Ops1-1 Start,Source_jobtype1_1275,M1,
10208,76186.26327370986,Part Created,Source_jobtype1_1277,Source_jobtype1,
10209,76186.26327370986,Routing Start,Source_jobtype1_1277,Source_jobtype1,
10210,76186.26327370986,Routing Finish,Source_jobtype1_1277,M1,
10211,76262.63189039938,Ops1-1 Finish,Source_jobtype1_1275,M1,
10212,76262.63189039938,Routing Start,Source_jobtype1_1275,M1,
10213,76262.63189039938,Part Completed,Source_jobtype1_1275,Sink,
10214,76262.63189039938,Part transferred,Source_jobtype1_1276,M1,
10215,76262.63189039938,Ops1-1 Start,Source_jobtype1_1276,M1,
10216,76266.38512208601,Ops1-1 Finish,Source_jobtype1_1276,M1,
10217,76266.38512208601,Routing Start,Source_jobtype1_1276,M1,
10218,76266.38512208601,Part Completed,Source_jobtype1_1276,Sink,
10219,76266.38512208601,Part transferred,Source_jobtype1_1277,M1,
10220,76266.38512208601,Ops1-1 Start,Source_jobtype1_1277,M1,
10221,76363.29507281358,Part Created,Source_jobtype1_1278,Source_jobtype1,
10222,76363.29507281358,Routing Start,Source_jobtype1_1278,Source_jobtype1,
10223,76363.29507281358,Routing Finish,Source_jobtype1_1278,M1,
10224,76407.6561657769,Part Created,Source_jobtype1_1279,Source_jobtype1,
10225,76407.6561657769,Routing Start,Source_jobtype1_1279,Source_jobtype1,
10226,76407.6561657769,Routing Finish,Source_jobtype1_1279,M1,
10227,76421.56793378944,Ops1-1 Finish,Source_jobtype1_1277,M1,
10228,76421.56793378944,Routing Start,Source_jobtype1_1277,M1,
10229,76421.56793378944,Part Completed,Source_jobtype1_1277,Sink,
10230,76421.56793378944,Part transferred,Source_jobtype1_1278,M1,
10231,76421.56793378944,Ops1-1 Start,Source_jobtype1_1278,M1,
10232,76425.56676502642,Ops1-1 Finish,Source_jobtype1_1278,M1,
10233,76425.56676502642,Routing Start,Source_jobtype1_1278,M1,
10234,76425.56676502642,Part Completed,Source_jobtype1_1278,Sink,
10235,76425.56676502642,Part transferred,Source_jobtype1_1279,M1,
10236,76425.56676502642,Ops1-1 Start,Source_jobtype1_1279,M1,
10237,76429.01944635362,Part Created,Source_jobtype1_1280,Source_jobtype1,
10238,76429.01944635362,Routing Start,Source_jobtype1_1280,Source_jobtype1,
10239,76429.01944635362,Routing Finish,Source_jobtype1_1280,M1,
10240,76460.28658986499,Ops1-1 Finish,Source_jobtype1_1279,M1,
10241,76460.28658986499,Routing Start,Source_jobtype1_1279,M1,
10242,76460.28658986499,Part Completed,Source_jobtype1_1279,Sink,
10243,76460.28658986499,Part transferred,Source_jobtype1_1280,M1,
10244,76460.28658986499,Ops1-1 Start,Source_jobtype1_1280,M1,
10245,76521.68048275418,Ops1-1 Finish,Source_jobtype1_1280,M1,
10246,76521.68048275418,Routing Start,Source_jobtype1_1280,M1,
10247,76521.68048275418,Part Completed,Source_jobtype1_1280,Sink,
10248,76523.96253976547,Part Created,Source_jobtype1_1281,Source_jobtype1,
10249,76523.96253976547,Routing Start,Source_jobtype1_1281,Source_jobtype1,
10250,76523.96253976547,Routing Finish,Source_jobtype1_1281,M1,
10251,76523.96253976547,Part transferred,Source_jobtype1_1281,M1,
10252,76523.96253976547,Ops1-1 Start,Source_jobtype1_1281,M1,
10253,76527.05441353524,Part Created,Source_jobtype1_1282,Source_jobtype1,
10254,76527.05441353524,Routing Start,Source_jobtype1_1282,Source_jobtype1,
10255,76527.05441353524,Routing Finish,Source_jobtype1_1282,M1,
10256,76527.74733096838,Ops1-1 Finish,Source_jobtype1_1281,M1,
10257,76527.74733096838,Routing Start,Source_jobtype1_1281,M1,
10258,76527.74733096838,Part Completed,Source_jobtype1_1281,Sink,
10259,76527.74733096838,Part transferred,Source_jobtype1_1282,M1,
10260,76527.74733096838,Ops1-1 Start,Source_jobtype1_1282,M1,
10261,76545.24581143739,Ops1-1 Finish,Source_jobtype1_1282,M1,
10262,76545.24581143739,Routing Start,Source_jobtype1_1282,M1,
10263,76545.24581143739,Part Completed,Source_jobtype1_1282,Sink,
10264,76557.9919694082,Part Created,Source_jobtype1_1283,Source_jobtype1,
10265,76557.9919694082,Routing Start,Source_jobtype1_1283,Source_jobtype1,
10266,76557.9919694082,Routing Finish,Source_jobtype1_1283,M1,
10267,76557.9919694082,Part transferred,Source_jobtype1_1283,M1,
10268,76557.9919694082,Ops1-1 Start,Source_jobtype1_1283,M1,
10269,76573.85993491217,Part Created,Source_jobtype1_1284,Source_jobtype1,
10270,76573.85993491217,Routing Start,Source_jobtype1_1284,Source_jobtype1,
10271,76573.85993491217,Routing Finish,Source_jobtype1_1284,M1,
10272,76574.48697833098,Ops1-1 Finish,Source_jobtype1_1283,M1,
10273,76574.48697833098,Routing Start,Source_jobtype1_1283,M1,
10274,76574.48697833098,Part Completed,Source_jobtype1_1283,Sink,
10275,76574.48697833098,Part transferred,Source_jobtype1_1284,M1,
10276,76574.48697833098,Ops1-1 Start,Source_jobtype1_1284,M1,
10277,76671.48023678157,Part Created,Source_jobtype1_1285,Source_jobtype1,
10278,76671.48023678157,Routing Start,Source_jobtype1_1285,Source_jobtype1,
10279,76671.48023678157,Routing Finish,Source_jobtype1_1285,M1,
10280,76702.64222583223,Part Created,Source_jobtype1_1286,Source_jobtype1,
10281,76702.64222583223,Routing Start,Source_jobtype1_1286,Source_jobtype1,
10282,76702.64222583223,Routing Finish,Source_jobtype1_1286,M1,
10283,76706.90160805815,Ops1-1 Finish,Source_jobtype1_1284,M1,
10284,76706.90160805815,Routing Start,Source_jobtype1_1284,M1,
10285,76706.90160805815,Part Completed,Source_jobtype1_1284,Sink,
10286,76706.90160805815,Part transferred,Source_jobtype1_1285,M1,
10287,76706.90160805815,Ops1-1 Start,Source_jobtype1_1285,M1,
10288,76726.29483126101,Ops1-1 Finish,Source_jobtype1_1285,M1,
10289,76726.29483126101,Routing Start,Source_jobtype1_1285,M1,
10290,76726.29483126101,Part Completed,Source_jobtype1_1285,Sink,
10291,76726.29483126101,Part transferred,Source_jobtype1_1286,M1,
10292,76726.29483126101,Ops1-1 Start,Source_jobtype1_1286,M1,
10293,76758.64972556049,Ops1-1 Finish,Source_jobtype1_1286,M1,
10294,76758.64972556049,Routing Start,Source_jobtype1_1286,M1,
10295,76758.64972556049,Part Completed,Source_jobtype1_1286,Sink,
10296,76844.5807499268,Part Created,Source_jobtype1_1287,Source_jobtype1,
10297,76844.5807499268,Routing Start,Source_jobtype1_1287,Source_jobtype1,
10298,76844.5807499268,Routing Finish,Source_jobtype1_1287,M1,
10299,76844.5807499268,Part transferred,Source_jobtype1_1287,M1,
10300,76844.5807499268,Ops1-1 Start,Source_jobtype1_1287,M1,
10301,76859.95400218517,Part Created,Source_jobtype1_1288,Source_jobtype1,
10302,76859.95400218517,Routing Start,Source_jobtype1_1288,Source_jobtype1,
10303,76859.95400218517,Routing Finish,Source_jobtype1_1288,M1,
10304,76895.72947302538,Ops1-1 Finish,Source_jobtype1_1287,M1,
10305,76895.72947302538,Routing Start,Source_jobtype1_1287,M1,
10306,76895.72947302538,Part Completed,Source_jobtype1_1287,Sink,
10307,76895.72947302538,Part transferred,Source_jobtype1_1288,M1,
10308,76895.72947302538,Ops1-1 Start,Source_jobtype1_1288,M1,
10309,76941.98256431588,Ops1-1 Finish,Source_jobtype1_1288,M1,
10310,76941.98256431588,Routing Start,Source_jobtype1_1288,M1,
10311,76941.98256431588,Part Completed,Source_jobtype1_1288,Sink,
10312,77091.69404026376,Part Created,Source_jobtype1_1289,Source_jobtype1,
10313,77091.69404026376,Routing Start,Source_jobtype1_1289,Source_jobtype1,
10314,77091.69404026376,Routing Finish,Source_jobtype1_1289,M1,
10315,77091.69404026376,Part transferred,Source_jobtype1_1289,M1,
10316,77091.69404026376,Ops1-1 Start,Source_jobtype1_1289,M1,
10317,77118.26668598015,Part Created,Source_jobtype1_1290,Source_jobtype1,
10318,77118.26668598015,Routing Start,Source_jobtype1_1290,Source_jobtype1,
10319,77118.26668598015,Routing Finish,Source_jobtype1_1290,M1,
10320,77126.13615663529,Part Created,Source_jobtype1_1291,Source_jobtype1,
10321,77126.13615663529,Routing Start,Source_jobtype1_1291,Source_jobtype1,
10322,77126.13615663529,Routing Finish,Source_jobtype1_1291,M1,
10323,77143.87432118753,Ops1-1 Finish,Source_jobtype1_1289,M1,
10324,77143.87432118753,Routing Start,Source_jobtype1_1289,M1,
10325,77143.87432118753,Part Completed,Source_jobtype1_1289,Sink,
10326,77143.87432118753,Part transferred,Source_jobtype1_1290,M1,
10327,77143.87432118753,Ops1-1 Start,Source_jobtype1_1290,M1,
10328,77178.84103029768,Ops1-1 Finish,Source_jobtype1_1290,M1,
10329,77178.84103029768,Routing Start,Source_jobtype1_1290,M1,
10330,77178.84103029768,Part Completed,Source_jobtype1_1290,Sink,
10331,77178.84103029768,Part transferred,Source_jobtype1_1291,M1,
10332,77178.84103029768,Ops1-1 Start,Source_jobtype1_1291,M1,
10333,77208.67380089298,Ops1-1 Finish,Source_jobtype1_1291,M1,
10334,77208.67380089298,Routing Start,Source_jobtype1_1291,M1,
10335,77208.67380089298,Part Completed,Source_jobtype1_1291,Sink,
10336,77257.84566277526,Part Created,Source_jobtype1_1292,Source_jobtype1,
10337,77257.84566277526,Routing Start,Source_jobtype1_1292,Source_jobtype1,
10338,77257.84566277526,Routing Finish,Source_jobtype1_1292,M1,
10339,77257.84566277526,Part transferred,Source_jobtype1_1292,M1,
10340,77257.84566277526,Ops1-1 Start,Source_jobtype1_1292,M1,
10341,77306.85831543285,Ops1-1 Finish,Source_jobtype1_1292,M1,
10342,77306.85831543285,Routing Start,Source_jobtype1_1292,M1,
10343,77306.85831543285,Part Completed,Source_jobtype1_1292,Sink,
10344,77310.73942840766,Part Created,Source_jobtype1_1293,Source_jobtype1,
10345,77310.73942840766,Routing Start,Source_jobtype1_1293,Source_jobtype1,
10346,77310.73942840766,Routing Finish,Source_jobtype1_1293,M1,
10347,77310.73942840766,Part transferred,Source_jobtype1_1293,M1,
10348,77310.73942840766,Ops1-1 Start,Source_jobtype1_1293,M1,
10349,77315.208347643,Part Created,Source_jobtype1_1294,Source_jobtype1,
10350,77315.208347643,Routing Start,Source_jobtype1_1294,Source_jobtype1,
10351,77315.208347643,Routing Finish,Source_jobtype1_1294,M1,
10352,77331.8272535965,Part Created,Source_jobtype1_1295,Source_jobtype1,
10353,77331.8272535965,Routing Start,Source_jobtype1_1295,Source_jobtype1,
10354,77331.8272535965,Routing Finish,Source_jobtype1_1295,M1,
10355,77368.12176488388,Ops1-1 Finish,Source_jobtype1_1293,M1,
10356,77368.12176488388,Routing Start,Source_jobtype1_1293,M1,
10357,77368.12176488388,Part Completed,Source_jobtype1_1293,Sink,
10358,77368.12176488388,Part transferred,Source_jobtype1_1294,M1,
10359,77368.12176488388,Ops1-1 Start,Source_jobtype1_1294,M1,
10360,77406.92312527266,Part Created,Source_jobtype1_1296,Source_jobtype1,
10361,77406.92312527266,Routing Start,Source_jobtype1_1296,Source_jobtype1,
10362,77406.92312527266,Routing Finish,Source_jobtype1_1296,M1,
10363,77454.57080058297,Ops1-1 Finish,Source_jobtype1_1294,M1,
10364,77454.57080058297,Routing Start,Source_jobtype1_1294,M1,
10365,77454.57080058297,Part Completed,Source_jobtype1_1294,Sink,
10366,77454.57080058297,Part transferred,Source_jobtype1_1295,M1,
10367,77454.57080058297,Ops1-1 Start,Source_jobtype1_1295,M1,
10368,77494.77484573671,Ops1-1 Finish,Source_jobtype1_1295,M1,
10369,77494.77484573671,Routing Start,Source_jobtype1_1295,M1,
10370,77494.77484573671,Part Completed,Source_jobtype1_1295,Sink,
10371,77494.77484573671,Part transferred,Source_jobtype1_1296,M1,
10372,77494.77484573671,Ops1-1 Start,Source_jobtype1_1296,M1,
10373,77504.68886203239,Part Created,Source_jobtype1_1297,Source_jobtype1,
10374,77504.68886203239,Routing Start,Source_jobtype1_1297,Source_jobtype1,
10375,77504.68886203239,Routing Finish,Source_jobtype1_1297,M1,
10376,77513.93922013024,Part Created,Source_jobtype1_1298,Source_jobtype1,
10377,77513.93922013024,Routing Start,Source_jobtype1_1298,Source_jobtype1,
10378,77513.93922013024,Routing Finish,Source_jobtype1_1298,M1,
10379,77531.49100473904,Ops1-1 Finish,Source_jobtype1_1296,M1,
10380,77531.49100473904,Routing Start,Source_jobtype1_1296,M1,
10381,77531.49100473904,Part Completed,Source_jobtype1_1296,Sink,
10382,77531.49100473904,Part transferred,Source_jobtype1_1297,M1,
10383,77531.49100473904,Ops1-1 Start,Source_jobtype1_1297,M1,
10384,77547.32316819447,Ops1-1 Finish,Source_jobtype1_1297,M1,
10385,77547.32316819447,Routing Start,Source_jobtype1_1297,M1,
10386,77547.32316819447,Part Completed,Source_jobtype1_1297,Sink,
10387,77547.32316819447,Part transferred,Source_jobtype1_1298,M1,
10388,77547.32316819447,Ops1-1 Start,Source_jobtype1_1298,M1,
10389,77581.65115673946,Ops1-1 Finish,Source_jobtype1_1298,M1,
10390,77581.65115673946,Routing Start,Source_jobtype1_1298,M1,
10391,77581.65115673946,Part Completed,Source_jobtype1_1298,Sink,
10392,77603.53089058849,Part Created,Source_jobtype1_1299,Source_jobtype1,
10393,77603.53089058849,Routing Start,Source_jobtype1_1299,Source_jobtype1,
10394,77603.53089058849,Routing Finish,Source_jobtype1_1299,M1,
10395,77603.53089058849,Part transferred,Source_jobtype1_1299,M1,
10396,77603.53089058849,Ops1-1 Start,Source_jobtype1_1299,M1,
10397,77610.71450033385,Ops1-1 Finish,Source_jobtype1_1299,M1,
10398,77610.71450033385,Routing Start,Source_jobtype1_1299,M1,
10399,77610.71450033385,Part Completed,Source_jobtype1_1299,Sink,
10400,77623.59837038831,Part Created,Source_jobtype1_1300,Source_jobtype1,
10401,77623.59837038831,Routing Start,Source_jobtype1_1300,Source_jobtype1,
10402,77623.59837038831,Routing Finish,Source_jobtype1_1300,M1,
10403,77623.59837038831,Part transferred,Source_jobtype1_1300,M1,
10404,77623.59837038831,Ops1-1 Start,Source_jobtype1_1300,M1,
10405,77626.39155837461,Ops1-1 Finish,Source_jobtype1_1300,M1,
10406,77626.39155837461,Routing Start,Source_jobtype1_1300,M1,
10407,77626.39155837461,Part Completed,Source_jobtype1_1300,Sink,
10408,77683.18182479686,Part Created,Source_jobtype1_1301,Source_jobtype1,
10409,77683.18182479686,Routing Start,Source_jobtype1_1301,Source_jobtype1,
10410,77683.18182479686,Routing Finish,Source_jobtype1_1301,M1,
10411,77683.18182479686,Part transferred,Source_jobtype1_1301,M1,
10412,77683.18182479686,Ops1-1 Start,Source_jobtype1_1301,M1,
10413,77702.28782142456,Ops1-1 Finish,Source_jobtype1_1301,M1,
10414,77702.28782142456,Routing Start,Source_jobtype1_1301,M1,
10415,77702.28782142456,Part Completed,Source_jobtype1_1301,Sink,
10416,77766.03522047195,Part Created,Source_jobtype1_1302,Source_jobtype1,
10417,77766.03522047195,Routing Start,Source_jobtype1_1302,Source_jobtype1,
10418,77766.03522047195,Routing Finish,Source_jobtype1_1302,M1,
10419,77766.03522047195,Part transferred,Source_jobtype1_1302,M1,
10420,77766.03522047195,Ops1-1 Start,Source_jobtype1_1302,M1,
10421,77766.04330259653,Part Created,Source_jobtype1_1303,Source_jobtype1,
10422,77766.04330259653,Routing Start,Source_jobtype1_1303,Source_jobtype1,
10423,77766.04330259653,Routing Finish,Source_jobtype1_1303,M1,
10424,77768.92240213821,Part Created,Source_jobtype1_1304,Source_jobtype1,
10425,77768.92240213821,Routing Start,Source_jobtype1_1304,Source_jobtype1,
10426,77768.92240213821,Routing Finish,Source_jobtype1_1304,M1,
10427,77788.3142887328,Part Created,Source_jobtype1_1305,Source_jobtype1,
10428,77788.3142887328,Routing Start,Source_jobtype1_1305,Source_jobtype1,
10429,77788.3142887328,Routing Finish,Source_jobtype1_1305,M1,
10430,77801.81806611217,Ops1-1 Finish,Source_jobtype1_1302,M1,
10431,77801.81806611217,Routing Start,Source_jobtype1_1302,M1,
10432,77801.81806611217,Part Completed,Source_jobtype1_1302,Sink,
10433,77801.81806611217,Part transferred,Source_jobtype1_1303,M1,
10434,77801.81806611217,Ops1-1 Start,Source_jobtype1_1303,M1,
10435,77805.05510634511,Ops1-1 Finish,Source_jobtype1_1303,M1,
10436,77805.05510634511,Routing Start,Source_jobtype1_1303,M1,
10437,77805.05510634511,Part Completed,Source_jobtype1_1303,Sink,
10438,77805.05510634511,Part transferred,Source_jobtype1_1304,M1,
10439,77805.05510634511,Ops1-1 Start,Source_jobtype1_1304,M1,
10440,77861.9644342684,Part Created,Source_jobtype1_1306,Source_jobtype1,
10441,77861.9644342684,Routing Start,Source_jobtype1_1306,Source_jobtype1,
10442,77861.9644342684,Routing Finish,Source_jobtype1_1306,M1,
10443,77862.19406850019,Part Created,Source_jobtype1_1307,Source_jobtype1,
10444,77862.19406850019,Routing Start,Source_jobtype1_1307,Source_jobtype1,
10445,77862.19406850019,Routing Finish,Source_jobtype1_1307,M1,
10446,77879.20143888568,Part Created,Source_jobtype1_1308,Source_jobtype1,
10447,77879.20143888568,Routing Start,Source_jobtype1_1308,Source_jobtype1,
10448,77879.20143888568,Routing Finish,Source_jobtype1_1308,M1,
10449,77896.47788455585,Ops1-1 Finish,Source_jobtype1_1304,M1,
10450,77896.47788455585,Routing Start,Source_jobtype1_1304,M1,
10451,77896.47788455585,Part Completed,Source_jobtype1_1304,Sink,
10452,77896.47788455585,Part transferred,Source_jobtype1_1305,M1,
10453,77896.47788455585,Ops1-1 Start,Source_jobtype1_1305,M1,
10454,77915.48750431184,Ops1-1 Finish,Source_jobtype1_1305,M1,
10455,77915.48750431184,Routing Start,Source_jobtype1_1305,M1,
10456,77915.48750431184,Part Completed,Source_jobtype1_1305,Sink,
10457,77915.48750431184,Part transferred,Source_jobtype1_1306,M1,
10458,77915.48750431184,Ops1-1 Start,Source_jobtype1_1306,M1,
10459,77920.86077344902,Ops1-1 Finish,Source_jobtype1_1306,M1,
10460,77920.86077344902,Routing Start,Source_jobtype1_1306,M1,
10461,77920.86077344902,Part Completed,Source_jobtype1_1306,Sink,
10462,77920.86077344902,Part transferred,Source_jobtype1_1307,M1,
10463,77920.86077344902,Ops1-1 Start,Source_jobtype1_1307,M1,
10464,77943.19340682727,Ops1-1 Finish,Source_jobtype1_1307,M1,
10465,77943.19340682727,Routing Start,Source_jobtype1_1307,M1,
10466,77943.19340682727,Part Completed,Source_jobtype1_1307,Sink,
10467,77943.19340682727,Part transferred,Source_jobtype1_1308,M1,
10468,77943.19340682727,Ops1-1 Start,Source_jobtype1_1308,M1,
10469,77958.9558887517,Ops1-1 Finish,Source_jobtype1_1308,M1,
10470,77958.9558887517,Routing Start,Source_jobtype1_1308,M1,
10471,77958.9558887517,Part Completed,Source_jobtype1_1308,Sink,
10472,77960.23484966434,Part Created,Source_jobtype1_1309,Source_jobtype1,
10473,77960.23484966434,Routing Start,Source_jobtype1_1309,Source_jobtype1,
10474,77960.23484966434,Routing Finish,Source_jobtype1_1309,M1,
10475,77960.23484966434,Part transferred,Source_jobtype1_1309,M1,
10476,77960.23484966434,Ops1-1 Start,Source_jobtype1_1309,M1,
10477,77979.03122692903,Ops1-1 Finish,Source_jobtype1_1309,M1,
10478,77979.03122692903,Routing Start,Source_jobtype1_1309,M1,
10479,77979.03122692903,Part Completed,Source_jobtype1_1309,Sink,
10480,78071.21541789256,Part Created,Source_jobtype1_1310,Source_jobtype1,
10481,78071.21541789256,Routing Start,Source_jobtype1_1310,Source_jobtype1,
10482,78071.21541789256,Routing Finish,Source_jobtype1_1310,M1,
10483,78071.21541789256,Part transferred,Source_jobtype1_1310,M1,
10484,78071.21541789256,Ops1-1 Start,Source_jobtype1_1310,M1,
10485,78164.55004735643,Part Created,Source_jobtype1_1311,Source_jobtype1,
10486,78164.55004735643,Routing Start,Source_jobtype1_1311,Source_jobtype1,
10487,78164.55004735643,Routing Finish,Source_jobtype1_1311,M1,
10488,78182.43746327776,Ops1-1 Finish,Source_jobtype1_1310,M1,
10489,78182.43746327776,Routing Start,Source_jobtype1_1310,M1,
10490,78182.43746327776,Part Completed,Source_jobtype1_1310,Sink,
10491,78182.43746327776,Part transferred,Source_jobtype1_1311,M1,
10492,78182.43746327776,Ops1-1 Start,Source_jobtype1_1311,M1,
10493,78198.68036770904,Part Created,Source_jobtype1_1312,Source_jobtype1,
10494,78198.68036770904,Routing Start,Source_jobtype1_1312,Source_jobtype1,
10495,78198.68036770904,Routing Finish,Source_jobtype1_1312,M1,
10496,78227.1035323426,Part Created,Source_jobtype1_1313,Source_jobtype1,
10497,78227.1035323426,Routing Start,Source_jobtype1_1313,Source_jobtype1,
10498,78227.1035323426,Routing Finish,Source_jobtype1_1313,M1,
10499,78302.80316693582,Ops1-1 Finish,Source_jobtype1_1311,M1,
10500,78302.80316693582,Routing Start,Source_jobtype1_1311,M1,
10501,78302.80316693582,Part Completed,Source_jobtype1_1311,Sink,
10502,78302.80316693582,Part transferred,Source_jobtype1_1312,M1,
10503,78302.80316693582,Ops1-1 Start,Source_jobtype1_1312,M1,
10504,78307.47967902644,Ops1-1 Finish,Source_jobtype1_1312,M1,
10505,78307.47967902644,Routing Start,Source_jobtype1_1312,M1,
10506,78307.47967902644,Part Completed,Source_jobtype1_1312,Sink,
10507,78307.47967902644,Part transferred,Source_jobtype1_1313,M1,
10508,78307.47967902644,Ops1-1 Start,Source_jobtype1_1313,M1,
10509,78365.56036125944,Ops1-1 Finish,Source_jobtype1_1313,M1,
10510,78365.56036125944,Routing Start,Source_jobtype1_1313,M1,
10511,78365.56036125944,Part Completed,Source_jobtype1_1313,Sink,
10512,78426.68854947273,Part Created,Source_jobtype1_1314,Source_jobtype1,
10513,78426.68854947273,Routing Start,Source_jobtype1_1314,Source_jobtype1,
10514,78426.68854947273,Routing Finish,Source_jobtype1_1314,M1,
10515,78426.68854947273,Part transferred,Source_jobtype1_1314,M1,
10516,78426.68854947273,Ops1-1 Start,Source_jobtype1_1314,M1,
10517,78451.21101516086,Ops1-1 Finish,Source_jobtype1_1314,M1,
10518,78451.21101516086,Routing Start,Source_jobtype1_1314,M1,
10519,78451.21101516086,Part Completed,Source_jobtype1_1314,Sink,
10520,78467.5396195666,Part Created,Source_jobtype1_1315,Source_jobtype1,
10521,78467.5396195666,Routing Start,Source_jobtype1_1315,Source_jobtype1,
10522,78467.5396195666,Routing Finish,Source_jobtype1_1315,M1,
10523,78467.5396195666,Part transferred,Source_jobtype1_1315,M1,
10524,78467.5396195666,Ops1-1 Start,Source_jobtype1_1315,M1,
10525,78527.63613961091,Part Created,Source_jobtype1_1316,Source_jobtype1,
10526,78527.63613961091,Routing Start,Source_jobtype1_1316,Source_jobtype1,
10527,78527.63613961091,Routing Finish,Source_jobtype1_1316,M1,
10528,78527.89850860042,Part Created,Source_jobtype1_1317,Source_jobtype1,
10529,78527.89850860042,Routing Start,Source_jobtype1_1317,Source_jobtype1,
10530,78527.89850860042,Routing Finish,Source_jobtype1_1317,M1,
10531,78528.38527669835,Ops1-1 Finish,Source_jobtype1_1315,M1,
10532,78528.38527669835,Routing Start,Source_jobtype1_1315,M1,
10533,78528.38527669835,Part Completed,Source_jobtype1_1315,Sink,
10534,78528.38527669835,Part transferred,Source_jobtype1_1316,M1,
10535,78528.38527669835,Ops1-1 Start,Source_jobtype1_1316,M1,
10536,78538.8584279427,Part Created,Source_jobtype1_1318,Source_jobtype1,
10537,78538.8584279427,Routing Start,Source_jobtype1_1318,Source_jobtype1,
10538,78538.8584279427,Routing Finish,Source_jobtype1_1318,M1,
10539,78590.80695326178,Ops1-1 Finish,Source_jobtype1_1316,M1,
10540,78590.80695326178,Routing Start,Source_jobtype1_1316,M1,
10541,78590.80695326178,Part Completed,Source_jobtype1_1316,Sink,
10542,78590.80695326178,Part transferred,Source_jobtype1_1317,M1,
10543,78590.80695326178,Ops1-1 Start,Source_jobtype1_1317,M1,
10544,78604.72456105275,Part Created,Source_jobtype1_1319,Source_jobtype1,
10545,78604.72456105275,Routing Start,Source_jobtype1_1319,Source_jobtype1,
10546,78604.72456105275,Routing Finish,Source_jobtype1_1319,M1,
10547,78690.61155251815,Part Created,Source_jobtype1_1320,Source_jobtype1,
10548,78690.61155251815,Routing Start,Source_jobtype1_1320,Source_jobtype1,
10549,78690.61155251815,Routing Finish,Source_jobtype1_1320,M1,
10550,78759.94660031381,Ops1-1 Finish,Source_jobtype1_1317,M1,
10551,78759.94660031381,Routing Start,Source_jobtype1_1317,M1,
10552,78759.94660031381,Part Completed,Source_jobtype1_1317,Sink,
10553,78759.94660031381,Part transferred,Source_jobtype1_1318,M1,
10554,78759.94660031381,Ops1-1 Start,Source_jobtype1_1318,M1,
10555,78820.57046045766,Ops1-1 Finish,Source_jobtype1_1318,M1,
10556,78820.57046045766,Routing Start,Source_jobtype1_1318,M1,
10557,78820.57046045766,Part Completed,Source_jobtype1_1318,Sink,
10558,78820.57046045766,Part transferred,Source_jobtype1_1319,M1,
10559,78820.57046045766,Ops1-1 Start,Source_jobtype1_1319,M1,
10560,78838.26527290783,Ops1-1 Finish,Source_jobtype1_1319,M1,
10561,78838.26527290783,Routing Start,Source_jobtype1_1319,M1,
10562,78838.26527290783,Part Completed,Source_jobtype1_1319,Sink,
10563,78838.26527290783,Part transferred,Source_jobtype1_1320,M1,
10564,78838.26527290783,Ops1-1 Start,Source_jobtype1_1320,M1,
10565,78843.83224181843,Ops1-1 Finish,Source_jobtype1_1320,M1,
10566,78843.83224181843,Routing Start,Source_jobtype1_1320,M1,
10567,78843.83224181843,Part Completed,Source_jobtype1_1320,Sink,
10568,78871.28997782076,Part Created,Source_jobtype1_1321,Source_jobtype1,
10569,78871.28997782076,Routing Start,Source_jobtype1_1321,Source_jobtype1,
10570,78871.28997782076,Routing Finish,Source_jobtype1_1321,M1,
10571,78871.28997782076,Part transferred,Source_jobtype1_1321,M1,
10572,78871.28997782076,Ops1-1 Start,Source_jobtype1_1321,M1,
10573,78922.95216769337,Ops1-1 Finish,Source_jobtype1_1321,M1,
10574,78922.95216769337,Routing Start,Source_jobtype1_1321,M1,
10575,78922.95216769337,Part Completed,Source_jobtype1_1321,Sink,
10576,78962.63713238764,Part Created,Source_jobtype1_1322,Source_jobtype1,
10577,78962.63713238764,Routing Start,Source_jobtype1_1322,Source_jobtype1,
10578,78962.63713238764,Routing Finish,Source_jobtype1_1322,M1,
10579,78962.63713238764,Part transferred,Source_jobtype1_1322,M1,
10580,78962.63713238764,Ops1-1 Start,Source_jobtype1_1322,M1,
10581,78965.60027165472,Part Created,Source_jobtype1_1323,Source_jobtype1,
10582,78965.60027165472,Routing Start,Source_jobtype1_1323,Source_jobtype1,
10583,78965.60027165472,Routing Finish,Source_jobtype1_1323,M1,
10584,78984.95543032303,Ops1-1 Finish,Source_jobtype1_1322,M1,
